region_id,region_name,asteroid_volume_mined,gas_volume_mined,ice_volume_mined,moon_volume_mined,asteroid_volume_wasted,gas_volume_wasted,ice_volume_wasted,moon_volume_wasted
10000029,Geminate,225546248.65,1747750.0,63057000.0,165452340.0,20001841.2,96750.0,15446000.0,2951370.0
10000030,Heimatar,2216521399.5,9109140.0,790266000.0,731646790.0,498867139.84999996,1403430.0,141096000.0,23859040.0
10000031,Impass,5783510821.1,0.0,648516000.0,1906528980.0,471317026.1,0.0,137534000.0,70174620.0
10000032,Sinq Laison,3191593976.4,6492910.0,1040758000.0,1316301670.0,749132589.8,499720.0,246968000.0,315878280.0
10000033,The Citadel,1843749991.8,4484130.0,967848000.0,1473886400.0,471352175.8,532920.0,189502000.0,687347970.0
10000034,The Kalevala Expanse,3330597588.1,3095640.0,197913000.0,484259760.0,256139043.35,264620.0,52358000.0,10128170.0
10000035,Deklein,734322644.3,446270.0,73609000.0,620529830.0,18268725.55,90600.0,17729000.0,1679830.0
10000036,Devoid,422372611.05,1512370.0,621980000.0,1853815320.0,118752105.95,181800.0,118075000.0,62953890.0
10000037,Everyshore,1558744208.0,1957380.0,2571244000.0,1346306760.0,381881278.09999996,172400.0,491280000.0,229170970.0
10000038,The Bleak Lands,272884150.85,1242170.0,221716000.0,130434310.0,108317363.5,191540.0,24960000.0,8539810.0
10000039,Esoteria,946486587.5,0.0,213998000.0,282477890.0,73446798.5,0.0,49263000.0,2714560.0
10000040,Oasa,2017717473.6,1874710.0,353359000.0,748478850.0,143233351.25,145410.0,43535000.0,50562590.0
10000041,Syndicate,106692721.95,2179590.0,72377000.0,209173910.0,14673795.1,158410.0,13345000.0,26257100.0
10000042,Metropolis,3148632006.1,10521890.0,3167414000.0,986925050.0,629676511.5,498790.0,526236000.0,138778550.0
10000043,Domain,2847828276.9,4955090.0,1903280000.0,3835150400.0,625268194.5,418720.0,311209000.0,327552080.0
10000044,Solitude,164325498.5,12264190.0,605792000.0,378440200.0,25986159.85,1172360.0,109305000.0,13503320.0
10000045,Tenal,470163596.4,14801210.0,102867000.0,237809420.0,43867706.15,226610.0,12030000.0,14273660.0
10000046,Fade,102637808.0,0.0,16791000.0,100064070.0,15585643.85,0.0,2565000.0,31549410.0
10000047,Providence,560803069.45,0.0,225535000.0,254111180.0,132376788.4,0.0,59372000.0,17725150.0
10000048,Placid,433815920.15,10793390.0,1967000.0,795986290.0,124821386.6,1727610.0,456000.0,265858700.0
10000049,Khanid,1109189645.95,9757180.0,374938000.0,2091415880.0,240891805.45000002,739290.0,92622000.0,274906970.0
10000050,Querious,509017941.05,0.0,344665000.0,434563080.0,66301973.55,0.0,67463000.0,8203710.0
10000051,Cloud Ring,301467149.85,15334730.0,116482000.0,175210340.0,20115681.9,501410.0,11672000.0,3555840.0
10000052,Kador,1191548805.25,4776750.0,1411020000.0,2479445060.0,427883074.1,373680.0,137907000.0,640024330.0
10000053,Cobalt Edge,1034647570.3,365180.0,144067000.0,298902760.0,245060025.9,65260.0,34681000.0,44938180.0
10000054,Aridia,784807261.7,36856160.0,240313000.0,505799680.0,168983371.5,2999250.0,37070000.0,158928960.0
10000055,Branch,720526755.2,888020.0,101393000.0,230080330.0,27429669.4,71980.0,21647000.0,28098090.0
10000056,Feythabolis,568110563.2,7561730.0,66364000.0,264288610.0,87860264.95,566000.0,13753000.0,3171390.0
10000057,Outer Ring,91583547.2,2526800.0,72914000.0,41498440.0,2280640.15,94480.0,4480000.0,136660.0
10000058,Fountain,4398365708.05,15241430.0,1419743000.0,2275940980.0,68269514.6,1486050.0,151562000.0,63917320.0
10000059,Paragon Soul,102325953.6,0.0,62492000.0,125697110.0,4189176.2,0.0,13920000.0,2259900.0
10000060,Delve,667094868.9,8343400.0,173174000.0,316771300.0,168142782.95,2011230.0,37084000.0,10731680.0
10000061,Tenerifis,3939794291.6,4966420.0,593635000.0,1174505360.0,764659768.7,455910.0,150132000.0,89470710.0
10000062,Omist,592482617.2,690940.0,171758000.0,126756660.0,75018888.0,149360.0,56806000.0,1858520.0
10000063,Period Basis,520142181.05,0.0,79327000.0,75893660.0,191026488.95,0.0,26758000.0,4095480.0
10000064,Essence,1466371122.7,3431310.0,923723000.0,1301375930.0,352972175.9,392360.0,124349000.0,36705820.0
10000065,Kor-Azor,910049940.25,7244480.0,305982000.0,249495690.0,206300928.7,884170.0,28180000.0,44200560.0
10000066,Perrigen Falls,6060340423.0,2572850.0,781854000.0,1293177090.0,469023780.5,329870.0,169509000.0,41061570.0
10000067,Genesis,1107834388.85,6588790.0,599788000.0,825082380.0,257050639.6,887620.0,126352000.0,285133480.0
10000068,Verge Vendor,1678010415.45,1014130.0,3336000.0,569458560.0,343502324.59999996,26600.0,43000.0,109358800.0
10000069,Black Rise,410561728.45,7646950.0,341102000.0,517706260.0,75104430.65,1180690.0,41923000.0,122928660.0
10000070,Pochven,172754192.0,0.0,0.0,5786460.0,63747336.0,0.0,0.0,0.0
