history_date,entry_id,entry_name,entry_sink_value,entry_faucet_value
2023-06-19,73.0,Contract Sales Tax,-8392597171.0,0.0
2023-06-19,80.0,Contract Brokers Fee (corp),-1456545400.0,0.0
2023-06-19,85.0,Bounty Prizes,0.0,1097692502510.0
2023-06-19,86.0,Advertisement Listing Fee,-290250000.0,0.0
2023-06-19,87.0,Medal Creation,-35000000.0,0.0
2023-06-19,88.0,Medal Issued,-115000000.0,0.0
2023-06-19,96.0,Planetary Import Tax,-1264562594.0,0.0
2023-06-19,97.0,Planetary Export Tax,-5164900920.0,0.0
2023-06-19,98.0,Planetary Construction,-20383225000.0,0.0
2023-06-19,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,345581478476.11
2023-06-19,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,26755477806.16
2023-06-19,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,500111238531.61
2023-06-19,101.0,Bounty Surcharge,-952554203.0,0.0
2023-06-19,114.0,War ally contract,-54000000.0,0.0
2023-06-19,117.0,Security Processing Fee,-1521000000.0,0.0
2023-06-19,120.0,Industry Job Tax,-2158212955.0,0.0
2023-06-19,122.0,Infrastructure Hub maintenance,-27496000000.0,0.0
2023-06-19,123.0,Asset Safety recovery Tax,-85586124391.0,0.0
2023-06-19,125.0,Project Discovery reward,0.0,38566204697.0
2023-06-19,127.0,Reprocessing Tax,-1265632496.0,0.0
2023-06-19,128.0,Jump Clone Activation Fee,-8495100000.0,0.0
2023-06-19,135.0,Reactions,-30130478057.0,0.0
2023-06-19,141.0,Skill Purchase,-356360957550.0,0.0
2023-06-19,145.0,Hypernet Relay Tax,-124722440848.0,0.0
2023-06-19,147.0,Redeemed ISK token,0.0,5170265000.0
2023-06-19,149.0,SCC surcharge,-82305614587.0,0.0
2023-06-19,155.0,ESS Main Bank Autopayment,0.0,560638421993.0
2023-06-19,156.0,First Day ISK Bonus,0.0,445500000.0
2023-06-19,1000034.0,House of Records,0.0,52078780783.1
2023-06-19,1000054.0,Republic Security Services,0.0,52867163918.02
2023-06-19,1000082.0,Ministry of Internal Order,0.0,69490284229.0
2023-06-19,1000121.0,Federal Intelligence Office,0.0,51523451679.15
2023-06-20,-66.0,Structure Module (Market),-34100000000.0,18900000000.0
2023-06-20,-41.0,Planetary Industry (Market),-641069669.75,0.0
2023-06-20,-25.0,Asteroid (Market),0.0,3318083750.0
2023-06-20,-17.0,Commodity (Market),-15499972366.78,2654275608991.06
2023-06-20,-16.0,Skill (Market),-205411866870.0,0.0
2023-06-20,-9.0,Blueprint (Market),-242587041733.0,0.0
2023-06-20,-7.0,Module (Market),-9221190.0,0.0
2023-06-20,13.0,Office Rental Fee,-25338437724.0,0.0
2023-06-20,15.0,Repair Bill,-5117995776.0,1285096.0
2023-06-20,19.0,Insurance,-26878238797.0,82368654643.0
2023-06-20,26.0,LP Store,-279807100000.0,0.0
2023-06-20,27.0,Agent Location Services,-39050000.0,0.0
2023-06-20,33.0,Agent Mission Reward,-283078213.0,120768246482.0
2023-06-20,35.0,CSPA,-78737203.0,0.0
2023-06-20,39.0,Corporation Registration Fee,-734308200.0,574328200.0
2023-06-20,40.0,Corporation Logo Change Cost,-3600.0,0.0
2023-06-20,41.0,Release Of Impounded Property,-60204420.0,0.0
2023-06-20,46.0,Brokers Fee,-362066655197.0,0.0
2023-06-20,48.0,Alliance Registration Fee,-2000000000.0,0.0
2023-06-20,49.0,War Fee,-6800000000.0,0.0
2023-06-20,50.0,Alliance Maintainance Fee,-1438000000.0,0.0
2023-06-20,51.0,Contraband Fine,-1961250.0,0.0
2023-06-20,54.0,Transaction Tax,-518947894020.0,0.0
2023-06-20,55.0,Jump Clone Installation Fee,-2412900000.0,0.0
2023-06-20,56.0,Manufacturing,-124675537389.0,0.0
2023-06-20,57.0,Researching Technology,-4346963327.0,0.0
2023-06-20,58.0,Researching Time Productivity,-18529257642.0,0.0
2023-06-20,59.0,Researching Material Productivity,-34153372379.0,0.0
2023-06-20,60.0,Copying,-3386841249.0,0.0
2023-06-20,72.0,Contract Brokers Fee,-12390247460.0,0.0
2023-06-20,73.0,Contract Sales Tax,-9967990434.0,0.0
2023-06-20,80.0,Contract Brokers Fee (corp),-1810700755.0,0.0
2023-06-20,85.0,Bounty Prizes,0.0,1113303611073.0
2023-06-20,86.0,Advertisement Listing Fee,-342750000.0,0.0
2023-06-20,87.0,Medal Creation,-65000000.0,0.0
2023-06-20,88.0,Medal Issued,-175000000.0,0.0
2023-06-20,96.0,Planetary Import Tax,-1272744438.0,0.0
2023-06-20,97.0,Planetary Export Tax,-5684482958.0,0.0
2023-06-20,98.0,Planetary Construction,-18343150000.0,0.0
2023-06-20,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,390696947975.03
2023-06-20,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,51379511409.0
2023-06-20,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,513670633453.13
2023-06-20,101.0,Bounty Surcharge,-749447628.0,0.0
2023-06-20,117.0,Security Processing Fee,-2246000000.0,0.0
2023-06-20,120.0,Industry Job Tax,-1542299513.0,0.0
2023-06-20,122.0,Infrastructure Hub maintenance,-40383000000.0,0.0
2023-06-20,123.0,Asset Safety recovery Tax,-74107192267.0,0.0
2023-06-20,125.0,Project Discovery reward,0.0,37621219859.0
2023-06-20,127.0,Reprocessing Tax,-1099113693.0,0.0
2023-06-20,128.0,Jump Clone Activation Fee,-7743600000.0,0.0
2023-06-20,135.0,Reactions,-39213243727.0,0.0
2023-06-20,141.0,Skill Purchase,-325105580150.0,0.0
2023-06-20,145.0,Hypernet Relay Tax,-92955205263.0,0.0
2023-06-20,147.0,Redeemed ISK token,0.0,5012670000.0
2023-06-20,149.0,SCC surcharge,-33512244034.0,0.0
2023-06-20,155.0,ESS Main Bank Autopayment,0.0,572483042385.0
2023-06-20,156.0,First Day ISK Bonus,0.0,472000000.0
2023-06-20,1000034.0,House of Records,0.0,59316509035.02
2023-06-20,1000054.0,Republic Security Services,0.0,49340487281.0
2023-06-20,1000082.0,Ministry of Internal Order,0.0,80536946392.0
2023-06-20,1000121.0,Federal Intelligence Office,0.0,63913534491.15
2023-06-21,-66.0,Structure Module (Market),-29400000000.0,10500000000.0
2023-06-21,-41.0,Planetary Industry (Market),-458289776.19,0.0
2023-06-21,-25.0,Asteroid (Market),0.0,3291162832.72
2023-06-21,-17.0,Commodity (Market),-5257918673.68,2280734760988.29
2023-06-21,-16.0,Skill (Market),-256843065420.0,0.0
2023-06-21,-9.0,Blueprint (Market),-141527862114.0,0.0
2023-06-21,-7.0,Module (Market),-11739660.0,0.0
2023-06-21,-4.0,Material (Market),0.0,1610610000.0
2023-06-21,13.0,Office Rental Fee,-14715266927.0,0.0
2023-06-21,15.0,Repair Bill,-5215949337.0,1562243.0
2023-06-21,19.0,Insurance,-25191499386.0,76898978970.0
2023-06-21,26.0,LP Store,-297181600000.0,0.0
2023-06-21,27.0,Agent Location Services,-42622000.0,0.0
2023-06-21,33.0,Agent Mission Reward,-271151791.0,111616591694.0
2023-06-21,35.0,CSPA,-33640799.0,0.0
2023-06-21,39.0,Corporation Registration Fee,-574328200.0,438345200.0
2023-06-21,40.0,Corporation Logo Change Cost,-3000.0,0.0
2023-06-21,41.0,Release Of Impounded Property,-112117868.0,0.0
2023-06-21,46.0,Brokers Fee,-453363995975.0,0.0
2023-06-21,48.0,Alliance Registration Fee,-6000000000.0,2000000000.0
2023-06-21,49.0,War Fee,-5100000000.0,0.0
2023-06-21,50.0,Alliance Maintainance Fee,-802000000.0,0.0
2023-06-21,51.0,Contraband Fine,-7166280.0,0.0
2023-06-21,54.0,Transaction Tax,-505371762004.0,0.0
2023-06-21,55.0,Jump Clone Installation Fee,-2135700000.0,0.0
2023-06-21,56.0,Manufacturing,-125506789498.0,0.0
2023-06-21,57.0,Researching Technology,-2350654098.0,0.0
2023-06-21,58.0,Researching Time Productivity,-17927073372.0,0.0
2023-06-21,59.0,Researching Material Productivity,-23428934520.0,0.0
2023-06-21,60.0,Copying,-2224144211.0,0.0
2023-06-21,72.0,Contract Brokers Fee,-9680405633.0,0.0
2023-06-21,73.0,Contract Sales Tax,-5545827132.0,0.0
2023-06-21,80.0,Contract Brokers Fee (corp),-4229524963.0,0.0
2023-06-21,85.0,Bounty Prizes,0.0,1042025704048.0
2023-06-21,86.0,Advertisement Listing Fee,-226000000.0,0.0
2023-06-21,87.0,Medal Creation,-90000000.0,0.0
2023-06-21,88.0,Medal Issued,-320000000.0,0.0
2023-06-21,96.0,Planetary Import Tax,-1303492969.0,0.0
2023-06-21,97.0,Planetary Export Tax,-4791605994.0,0.0
2023-06-21,98.0,Planetary Construction,-20283465000.0,2385000.0
2023-06-21,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,327825706676.41
2023-06-21,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,22768300160.1
2023-06-21,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,545223952563.12
2023-06-21,101.0,Bounty Surcharge,-975813705.0,0.0
2023-06-21,114.0,War ally contract,-850000000.0,0.0
2023-06-21,117.0,Security Processing Fee,-1892000000.0,0.0
2023-06-21,120.0,Industry Job Tax,-1425389794.0,0.0
2023-06-21,122.0,Infrastructure Hub maintenance,-36323000000.0,0.0
2023-06-21,123.0,Asset Safety recovery Tax,-79112306540.0,0.0
2023-06-21,125.0,Project Discovery reward,0.0,36299570381.0
2023-06-21,127.0,Reprocessing Tax,-1131608645.0,0.0
2023-06-21,128.0,Jump Clone Activation Fee,-7136100000.0,0.0
2023-06-21,135.0,Reactions,-25970044014.0,0.0
2023-06-21,141.0,Skill Purchase,-319055938500.0,0.0
2023-06-21,145.0,Hypernet Relay Tax,-64901714630.0,0.0
2023-06-21,147.0,Redeemed ISK token,0.0,4685785000.0
2023-06-21,149.0,SCC surcharge,-31135144247.0,0.0
2023-06-21,155.0,ESS Main Bank Autopayment,0.0,522824061248.0
2023-06-21,156.0,First Day ISK Bonus,0.0,322000000.0
2023-06-21,1000034.0,House of Records,0.0,53924409889.02
2023-06-21,1000054.0,Republic Security Services,0.0,52650365122.0
2023-06-21,1000082.0,Ministry of Internal Order,0.0,84918690964.14
2023-06-21,1000121.0,Federal Intelligence Office,0.0,76202644464.0
2023-06-22,-66.0,Structure Module (Market),-33900000000.0,19700000000.0
2023-06-22,-41.0,Planetary Industry (Market),-779627221.24,0.0
2023-06-22,-25.0,Asteroid (Market),0.0,2701367000.0
2023-06-22,-17.0,Commodity (Market),-20097410397.96,1430158114396.4
2023-06-22,-16.0,Skill (Market),-168978095560.0,0.0
2023-06-22,-9.0,Blueprint (Market),-105809460130.0,0.0
2023-06-22,-7.0,Module (Market),-10508850.0,0.0
2023-06-22,-4.0,Material (Market),0.0,1194820000.0
2023-06-22,13.0,Office Rental Fee,-13483624376.0,0.0
2023-06-22,15.0,Repair Bill,-4862103997.0,2310552.0
2023-06-22,19.0,Insurance,-29785689312.0,92824378616.0
2023-06-22,26.0,LP Store,-346949480000.0,0.0
2023-06-22,27.0,Agent Location Services,-53255000.0,0.0
2023-06-22,33.0,Agent Mission Reward,-259928735.0,126682674054.0
2023-06-22,35.0,CSPA,-58333096.0,0.0
2023-06-22,39.0,Corporation Registration Fee,-515135600.0,404749400.0
2023-06-22,40.0,Corporation Logo Change Cost,-7700.0,0.0
2023-06-22,41.0,Release Of Impounded Property,-19815824.0,0.0
2023-06-22,46.0,Brokers Fee,-343765012471.0,0.0
2023-06-22,48.0,Alliance Registration Fee,-1000000000.0,0.0
2023-06-22,49.0,War Fee,-3900000000.0,0.0
2023-06-22,50.0,Alliance Maintainance Fee,-802000000.0,0.0
2023-06-22,51.0,Contraband Fine,-396000.0,0.0
2023-06-22,54.0,Transaction Tax,-478903934061.0,0.0
2023-06-22,55.0,Jump Clone Installation Fee,-2140200000.0,0.0
2023-06-22,56.0,Manufacturing,-144370992856.0,0.0
2023-06-22,57.0,Researching Technology,-4934482944.0,0.0
2023-06-22,58.0,Researching Time Productivity,-11870284614.0,0.0
2023-06-22,59.0,Researching Material Productivity,-14562847534.0,0.0
2023-06-22,60.0,Copying,-2305746828.0,0.0
2023-06-22,72.0,Contract Brokers Fee,-10164298068.0,0.0
2023-06-22,73.0,Contract Sales Tax,-7330858655.0,0.0
2023-06-22,80.0,Contract Brokers Fee (corp),-1806272111.0,0.0
2023-06-22,85.0,Bounty Prizes,0.0,1095667720005.0
2023-06-22,86.0,Advertisement Listing Fee,-250000000.0,0.0
2023-06-22,87.0,Medal Creation,-120000000.0,0.0
2023-06-22,88.0,Medal Issued,-370000000.0,0.0
2023-06-22,96.0,Planetary Import Tax,-1399490838.0,0.0
2023-06-22,97.0,Planetary Export Tax,-5130662094.0,0.0
2023-06-22,98.0,Planetary Construction,-17987345000.0,4545000.0
2023-06-22,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,415657489900.12
2023-06-22,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,41922942867.09
2023-06-22,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,481087210267.36
2023-06-22,101.0,Bounty Surcharge,-1208987773.0,0.0
2023-06-22,114.0,War ally contract,-990000000.0,0.0
2023-06-22,117.0,Security Processing Fee,-3617000000.0,0.0
2023-06-22,120.0,Industry Job Tax,-1211439623.0,0.0
2023-06-22,122.0,Infrastructure Hub maintenance,-41398000000.0,0.0
2023-06-22,123.0,Asset Safety recovery Tax,-69969617216.0,0.0
2023-06-22,125.0,Project Discovery reward,0.0,33831084496.0
2023-06-22,127.0,Reprocessing Tax,-984339752.0,0.0
2023-06-22,128.0,Jump Clone Activation Fee,-7315200000.0,0.0
2023-06-22,135.0,Reactions,-37043990270.0,0.0
2023-06-22,141.0,Skill Purchase,-260269388600.0,0.0
2023-06-22,145.0,Hypernet Relay Tax,-83901182243.0,0.0
2023-06-22,147.0,Redeemed ISK token,0.0,4464400000.0
2023-06-22,149.0,SCC surcharge,-30668904895.0,0.0
2023-06-22,155.0,ESS Main Bank Autopayment,0.0,549562095010.0
2023-06-22,156.0,First Day ISK Bonus,0.0,259000000.0
2023-06-22,1000034.0,House of Records,0.0,40056162414.01
2023-06-22,1000054.0,Republic Security Services,0.0,52751524317.0
2023-06-22,1000082.0,Ministry of Internal Order,0.0,62486543231.06
2023-06-22,1000121.0,Federal Intelligence Office,0.0,63865285718.2
2023-06-23,-66.0,Structure Module (Market),-38400000000.0,7700000000.0
2023-06-23,-41.0,Planetary Industry (Market),-540255592.24,0.0
2023-06-23,-25.0,Asteroid (Market),0.0,2523219000.0
2023-06-23,-17.0,Commodity (Market),-12527064510.99,1326747385625.44
2023-06-23,-16.0,Skill (Market),-178526543970.0,0.0
2023-06-23,-9.0,Blueprint (Market),-202687506953.0,0.0
2023-06-23,-7.0,Module (Market),-29587770.0,0.0
2023-06-23,-4.0,Material (Market),0.0,1152730000.0
2023-06-23,13.0,Office Rental Fee,-30807091860.0,0.0
2023-06-23,15.0,Repair Bill,-5006606918.0,1541474.0
2023-06-23,19.0,Insurance,-31477482924.0,93897007586.0
2023-06-23,26.0,LP Store,-344606900000.0,0.0
2023-06-23,27.0,Agent Location Services,-38205000.0,0.0
2023-06-23,33.0,Agent Mission Reward,-280090012.0,119826998481.0
2023-06-23,35.0,CSPA,-50100801.0,0.0
2023-06-23,39.0,Corporation Registration Fee,-782302200.0,639920000.0
2023-06-23,40.0,Corporation Logo Change Cost,-19200.0,0.0
2023-06-23,41.0,Release Of Impounded Property,-22251635.0,0.0
2023-06-23,46.0,Brokers Fee,-401763866083.0,0.0
2023-06-23,48.0,Alliance Registration Fee,-3000000000.0,1000000000.0
2023-06-23,49.0,War Fee,-4600000000.0,0.0
2023-06-23,50.0,Alliance Maintainance Fee,-668000000.0,0.0
2023-06-23,51.0,Contraband Fine,-2964750.0,0.0
2023-06-23,54.0,Transaction Tax,-634074220830.0,0.0
2023-06-23,55.0,Jump Clone Installation Fee,-2322000000.0,0.0
2023-06-23,56.0,Manufacturing,-115668258529.0,0.0
2023-06-23,57.0,Researching Technology,-3254163405.0,0.0
2023-06-23,58.0,Researching Time Productivity,-22539712883.0,0.0
2023-06-23,59.0,Researching Material Productivity,-14703046873.0,0.0
2023-06-23,60.0,Copying,-2454687685.0,0.0
2023-06-23,72.0,Contract Brokers Fee,-11133981790.0,0.0
2023-06-23,73.0,Contract Sales Tax,-10374621830.0,0.0
2023-06-23,80.0,Contract Brokers Fee (corp),-1772364865.0,0.0
2023-06-23,85.0,Bounty Prizes,0.0,1026576671995.0
2023-06-23,86.0,Advertisement Listing Fee,-316750000.0,0.0
2023-06-23,87.0,Medal Creation,-90000000.0,0.0
2023-06-23,88.0,Medal Issued,-315000000.0,0.0
2023-06-23,96.0,Planetary Import Tax,-1422998668.0,0.0
2023-06-23,97.0,Planetary Export Tax,-4247708016.0,0.0
2023-06-23,98.0,Planetary Construction,-18723730000.0,135000.0
2023-06-23,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,474283945876.95
2023-06-23,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,38523271890.48
2023-06-23,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,476885598647.25
2023-06-23,101.0,Bounty Surcharge,-800281013.0,0.0
2023-06-23,114.0,War ally contract,-30000000.0,0.0
2023-06-23,117.0,Security Processing Fee,-2132000000.0,0.0
2023-06-23,120.0,Industry Job Tax,-1634805273.0,0.0
2023-06-23,122.0,Infrastructure Hub maintenance,-36757000000.0,0.0
2023-06-23,123.0,Asset Safety recovery Tax,-77367600859.0,0.0
2023-06-23,125.0,Project Discovery reward,0.0,33371941893.0
2023-06-23,127.0,Reprocessing Tax,-1092458891.0,0.0
2023-06-23,128.0,Jump Clone Activation Fee,-8128800000.0,0.0
2023-06-23,135.0,Reactions,-34080281514.0,0.0
2023-06-23,141.0,Skill Purchase,-275798036150.0,0.0
2023-06-23,145.0,Hypernet Relay Tax,-87061621600.0,0.0
2023-06-23,147.0,Redeemed ISK token,0.0,4409917500.0
2023-06-23,149.0,SCC surcharge,-50312348599.0,0.0
2023-06-23,155.0,ESS Main Bank Autopayment,0.0,497815819201.0
2023-06-23,156.0,First Day ISK Bonus,0.0,286500000.0
2023-06-23,1000034.0,House of Records,0.0,49583272807.01
2023-06-23,1000054.0,Republic Security Services,0.0,39469755218.0
2023-06-23,1000082.0,Ministry of Internal Order,0.0,43433034702.12
2023-06-23,1000121.0,Federal Intelligence Office,0.0,55602046103.0
2023-06-24,-66.0,Structure Module (Market),-11300000000.0,10600000000.0
2023-06-24,-41.0,Planetary Industry (Market),-505572589.89,0.0
2023-06-24,-25.0,Asteroid (Market),0.0,3035954000.0
2023-06-24,-17.0,Commodity (Market),-17480572102.73,1315585950298.62
2023-06-24,-16.0,Skill (Market),-240486709940.0,0.0
2023-06-24,-9.0,Blueprint (Market),-177370934498.0,0.0
2023-06-24,-7.0,Module (Market),-10974870.0,0.0
2023-06-24,13.0,Office Rental Fee,-22459619769.0,0.0
2023-06-24,15.0,Repair Bill,-5498170460.0,160442.0
2023-06-24,19.0,Insurance,-31418231704.0,103067097727.0
2023-06-24,26.0,LP Store,-391792535000.0,0.0
2023-06-24,27.0,Agent Location Services,-42761000.0,0.0
2023-06-24,33.0,Agent Mission Reward,-293225208.0,126310456156.0
2023-06-24,35.0,CSPA,-45386705.0,0.0
2023-06-24,39.0,Corporation Registration Fee,-646319200.0,524734400.0
2023-06-24,40.0,Corporation Logo Change Cost,-3200.0,0.0
2023-06-24,41.0,Release Of Impounded Property,-9122649.0,0.0
2023-06-24,46.0,Brokers Fee,-464895233289.0,0.0
2023-06-24,48.0,Alliance Registration Fee,-10000000000.0,7000000000.0
2023-06-24,49.0,War Fee,-3700000000.0,0.0
2023-06-24,50.0,Alliance Maintainance Fee,-988000000.0,0.0
2023-06-24,51.0,Contraband Fine,-2204400.0,0.0
2023-06-24,54.0,Transaction Tax,-684053530635.0,0.0
2023-06-24,55.0,Jump Clone Installation Fee,-2225700000.0,0.0
2023-06-24,56.0,Manufacturing,-129869759784.0,0.0
2023-06-24,57.0,Researching Technology,-2747439218.0,0.0
2023-06-24,58.0,Researching Time Productivity,-30661346612.0,0.0
2023-06-24,59.0,Researching Material Productivity,-21876897972.0,0.0
2023-06-24,60.0,Copying,-2951391676.0,0.0
2023-06-24,72.0,Contract Brokers Fee,-11267916150.0,0.0
2023-06-24,73.0,Contract Sales Tax,-9304925014.0,0.0
2023-06-24,80.0,Contract Brokers Fee (corp),-2486221947.0,0.0
2023-06-24,85.0,Bounty Prizes,0.0,1074521286789.0
2023-06-24,86.0,Advertisement Listing Fee,-287000000.0,0.0
2023-06-24,87.0,Medal Creation,-50000000.0,0.0
2023-06-24,88.0,Medal Issued,-170000000.0,0.0
2023-06-24,96.0,Planetary Import Tax,-1370131259.0,0.0
2023-06-24,97.0,Planetary Export Tax,-4759747638.0,0.0
2023-06-24,98.0,Planetary Construction,-20542730000.0,360000.0
2023-06-24,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,281258051875.17
2023-06-24,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,38821203490.11
2023-06-24,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,534111730486.07
2023-06-24,101.0,Bounty Surcharge,-725841916.0,0.0
2023-06-24,114.0,War ally contract,-250000000.0,0.0
2023-06-24,117.0,Security Processing Fee,-2665000000.0,0.0
2023-06-24,120.0,Industry Job Tax,-2252731189.0,0.0
2023-06-24,122.0,Infrastructure Hub maintenance,-42294000000.0,0.0
2023-06-24,123.0,Asset Safety recovery Tax,-119145080327.0,0.0
2023-06-24,125.0,Project Discovery reward,0.0,33935332799.0
2023-06-24,127.0,Reprocessing Tax,-1158520717.0,0.0
2023-06-24,128.0,Jump Clone Activation Fee,-8217000000.0,0.0
2023-06-24,135.0,Reactions,-44904116495.0,0.0
2023-06-24,141.0,Skill Purchase,-320090885400.0,0.0
2023-06-24,145.0,Hypernet Relay Tax,-76091110329.0,0.0
2023-06-24,147.0,Redeemed ISK token,0.0,4657432500.0
2023-06-24,149.0,SCC surcharge,-51526542648.0,0.0
2023-06-24,155.0,ESS Main Bank Autopayment,0.0,525583263720.0
2023-06-24,156.0,First Day ISK Bonus,0.0,298000000.0
2023-06-24,1000034.0,House of Records,0.0,60528986797.0
2023-06-24,1000054.0,Republic Security Services,0.0,40770248314.06
2023-06-24,1000082.0,Ministry of Internal Order,0.0,50832027530.0
2023-06-24,1000121.0,Federal Intelligence Office,0.0,65571631236.0
2023-06-25,-66.0,Structure Module (Market),-33200000000.0,6000000000.0
2023-06-25,-41.0,Planetary Industry (Market),-304511308.83,0.0
2023-06-25,-25.0,Asteroid (Market),0.0,2928815500.0
2023-06-25,-17.0,Commodity (Market),-14711604807.77,1484755253142.16
2023-06-25,-16.0,Skill (Market),-229947783270.0,0.0
2023-06-25,-9.0,Blueprint (Market),-271734377986.0,0.0
2023-06-25,-7.0,Module (Market),-11512500.0,0.0
2023-06-25,-4.0,Material (Market),0.0,652000000.0
2023-06-25,13.0,Office Rental Fee,-16006565681.0,0.0
2023-06-25,15.0,Repair Bill,-7406314509.0,935180.0
2023-06-25,19.0,Insurance,-37251217094.0,106720177850.0
2023-06-25,26.0,LP Store,-360465275000.0,0.0
2023-06-25,27.0,Agent Location Services,-44205000.0,0.0
2023-06-25,33.0,Agent Mission Reward,-336942113.0,122037648318.0
2023-06-25,35.0,CSPA,-60675540.0,0.0
2023-06-25,39.0,Corporation Registration Fee,-910286200.0,761504800.0
2023-06-25,40.0,Corporation Logo Change Cost,-3000.0,0.0
2023-06-25,41.0,Release Of Impounded Property,-15940422.0,0.0
2023-06-25,46.0,Brokers Fee,-462466139082.0,0.0
2023-06-25,48.0,Alliance Registration Fee,-11000000000.0,6000000000.0
2023-06-25,49.0,War Fee,-6200000000.0,0.0
2023-06-25,50.0,Alliance Maintainance Fee,-1198000000.0,0.0
2023-06-25,51.0,Contraband Fine,-2528040.0,0.0
2023-06-25,54.0,Transaction Tax,-721632669892.0,0.0
2023-06-25,55.0,Jump Clone Installation Fee,-2543400000.0,0.0
2023-06-25,56.0,Manufacturing,-134958685455.0,0.0
2023-06-25,57.0,Researching Technology,-2904194429.0,0.0
2023-06-25,58.0,Researching Time Productivity,-19597305319.0,0.0
2023-06-25,59.0,Researching Material Productivity,-28328163525.0,0.0
2023-06-25,60.0,Copying,-2255295554.0,0.0
2023-06-25,72.0,Contract Brokers Fee,-12421825745.0,0.0
2023-06-25,73.0,Contract Sales Tax,-10980054655.0,0.0
2023-06-25,80.0,Contract Brokers Fee (corp),-2302669863.0,0.0
2023-06-25,85.0,Bounty Prizes,0.0,1074528660639.0
2023-06-25,86.0,Advertisement Listing Fee,-285500000.0,0.0
2023-06-25,87.0,Medal Creation,-165000000.0,0.0
2023-06-25,88.0,Medal Issued,-705000000.0,0.0
2023-06-25,96.0,Planetary Import Tax,-1210871259.0,0.0
2023-06-25,97.0,Planetary Export Tax,-4926405133.0,0.0
2023-06-25,98.0,Planetary Construction,-23346225000.0,720000.0
2023-06-25,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,279165198075.74
2023-06-25,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,52336798757.0
2023-06-25,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,492766620659.89
2023-06-25,101.0,Bounty Surcharge,-536214507.0,0.0
2023-06-25,117.0,Security Processing Fee,-2799000000.0,0.0
2023-06-25,120.0,Industry Job Tax,-1685120419.0,0.0
2023-06-25,122.0,Infrastructure Hub maintenance,-44163000000.0,0.0
2023-06-25,123.0,Asset Safety recovery Tax,-67883192792.0,0.0
2023-06-25,125.0,Project Discovery reward,0.0,36630831857.0
2023-06-25,127.0,Reprocessing Tax,-1135032992.0,0.0
2023-06-25,128.0,Jump Clone Activation Fee,-8887500000.0,0.0
2023-06-25,135.0,Reactions,-47688658042.0,0.0
2023-06-25,141.0,Skill Purchase,-419170649300.0,0.0
2023-06-25,145.0,Hypernet Relay Tax,-139057052156.0,0.0
2023-06-25,147.0,Redeemed ISK token,0.0,5330792500.0
2023-06-25,149.0,SCC surcharge,-54813309815.0,0.0
2023-06-25,155.0,ESS Main Bank Autopayment,0.0,537870108045.0
2023-06-25,156.0,First Day ISK Bonus,0.0,374500000.0
2023-06-25,1000034.0,House of Records,0.0,50581092966.03
2023-06-25,1000054.0,Republic Security Services,0.0,36321509272.03
2023-06-25,1000082.0,Ministry of Internal Order,0.0,53542095170.0
2023-06-25,1000121.0,Federal Intelligence Office,0.0,56738868420.0
2023-06-26,-66.0,Structure Module (Market),-46200000000.0,11800000000.0
2023-06-26,-41.0,Planetary Industry (Market),-218850233.27,0.0
2023-06-26,-25.0,Asteroid (Market),0.0,2609939500.0
2023-06-26,-17.0,Commodity (Market),-21571204466.59,1304558084237.25
2023-06-26,-16.0,Skill (Market),-133830990580.0,0.0
2023-06-26,-9.0,Blueprint (Market),-148533871667.0,0.0
2023-06-26,-7.0,Module (Market),-12230230.0,0.0
2023-06-26,-4.0,Material (Market),0.0,322640000.0
2023-06-26,13.0,Office Rental Fee,-16980012504.0,0.0
2023-06-26,15.0,Repair Bill,-4982053515.0,1647139.0
2023-06-26,19.0,Insurance,-34497519912.0,89709201271.0
2023-06-26,26.0,LP Store,-330730775000.0,0.0
2023-06-26,27.0,Agent Location Services,-39310000.0,0.0
2023-06-26,33.0,Agent Mission Reward,-265011503.0,118661984649.0
2023-06-26,35.0,CSPA,-37260248.0,0.0
2023-06-26,39.0,Corporation Registration Fee,-630321200.0,503937000.0
2023-06-26,40.0,Corporation Logo Change Cost,-3400.0,0.0
2023-06-26,41.0,Release Of Impounded Property,-6340241.0,0.0
