history_date,security_band,asteroid_volume_mined,gas_volume_mined,ice_volume_mined,moon_volume_mined,asteroid_volume_wasted,gas_volume_wasted,ice_volume_wasted,moon_volume_wasted
2024-06-15,Pochven,11748544.0,0.0,0.0,0.0,1463768.0,0.0,0.0,0.0
2024-06-15,Wormhole,145226903.9,29496525.0,1377000.0,13366790.0,43316035.2,6133596.0,430000.0,1522740.0
2024-06-16,High Sec,1148510270.2,2134660.0,729367000.0,885269730.0,278167512.45,160810.0,149133000.0,148238870.0
2024-06-16,Low Sec,105721475.3,7977420.0,1906000.0,67648240.0,27873616.5,1012090.0,511000.0,3312480.0
2024-06-16,Null Sec,1019119004.7,5709560.0,531897000.0,968860640.0,144294235.0,580800.0,93724000.0,47405720.0
2024-06-16,Pochven,10003536.0,0.0,0.0,0.0,1122496.0,0.0,0.0,0.0
2024-06-16,Wormhole,139355548.5,28433781.0,358000.0,14800440.0,44734102.2,5393882.0,140000.0,540080.0
2024-06-17,High Sec,1025000312.5,2423710.0,718156000.0,817631120.0,248135900.5,205460.0,148411000.0,123841640.0
2024-06-17,Low Sec,134230821.0,7383230.0,2353000.0,56286130.0,45028570.45,932270.0,697000.0,2235860.0
2024-06-17,Null Sec,1003280891.7,4874450.0,571748000.0,950871070.0,155958125.2,559490.0,122195000.0,50021850.0
2024-06-17,Pochven,3762456.0,0.0,0.0,0.0,960504.0,0.0,0.0,0.0
2024-06-17,Wormhole,133981070.8,26098552.0,347000.0,2271660.0,46555991.8,5489355.0,94000.0,155940.0
2024-06-18,High Sec,957289461.0,1977840.0,670134000.0,734905510.0,226563877.6,132190.0,130194000.0,125775440.0
2024-06-18,Low Sec,141215633.25,6925770.0,2875000.0,44662090.0,31206584.5,995300.0,462000.0,1183660.0
2024-06-18,Null Sec,929306030.4,4946010.0,537711000.0,953065470.0,154916883.1,580020.0,111385000.0,32416480.0
2024-06-18,Pochven,18742280.0,0.0,0.0,0.0,5496288.0,0.0,0.0,0.0
2024-06-18,Wormhole,106775173.2,25893217.0,848000.0,2293470.0,32583220.0,5515436.0,259000.0,559620.0
2024-06-19,High Sec,990650223.0,1825860.0,722338000.0,729147100.0,236781391.15,106370.0,127249000.0,134019190.0
2024-06-19,Low Sec,153842835.7,7198810.0,4906000.0,33718360.0,46220857.3,918110.0,411000.0,1138570.0
2024-06-19,Null Sec,924751796.5,4769360.0,556228000.0,1074520770.0,147939463.3,377340.0,114157000.0,42645970.0
2024-06-19,Pochven,15223064.0,0.0,0.0,0.0,7603368.0,0.0,0.0,0.0
2024-06-19,Wormhole,124951601.3,23701775.0,4801000.0,4436030.0,36938935.6,4820494.0,1593000.0,997470.0
2024-06-20,High Sec,938285107.7,1761350.0,674307000.0,715202860.0,232500623.9,133100.0,131712000.0,114893570.0
2024-06-20,Low Sec,138845223.95,7068820.0,2287000.0,54200490.0,39847318.9,903180.0,459000.0,1160170.0
