history_date,security_band,asteroid_volume_mined,gas_volume_mined,ice_volume_mined,moon_volume_mined,asteroid_volume_wasted,gas_volume_wasted,ice_volume_wasted,moon_volume_wasted
2024-04-18,High Sec,778013077.3,2314990.0,675062000.0,679723150.0,187914867.45,100340.0,124933000.0,147901170.0
2024-04-18,Low Sec,143973676.5,8912120.0,3872000.0,43779580.0,48352173.4,951860.0,572000.0,8923110.0
2024-04-18,Null Sec,888863065.05,6784820.0,353975000.0,1197737270.0,129996774.15,675760.0,72444000.0,52303850.0
2024-04-18,Pochven,8621336.0,0.0,0.0,0.0,2881280.0,0.0,0.0,0.0
2024-04-18,Wormhole,141412620.9,22701527.0,471000.0,9062050.0,53549638.4,4238512.0,68000.0,1503750.0
2024-04-19,High Sec,717235490.25,2179900.0,656235000.0,797944880.0,168257234.75,97250.0,131073000.0,177056490.0
2024-04-19,Low Sec,94666811.2,8391660.0,2831000.0,87322710.0,29631601.6,1021770.0,409000.0,6571440.0
2024-04-19,Null Sec,985068863.25,8060570.0,340057000.0,1362084390.0,155687825.2,692430.0,76767000.0,67355750.0
2024-04-19,Pochven,7258208.0,0.0,0.0,0.0,1755184.0,0.0,0.0,0.0
2024-04-19,Wormhole,135245378.45,20488139.0,351000.0,4345430.0,46611596.65,3499828.0,56000.0,1236710.0
2024-04-20,High Sec,858497431.4,1966620.0,713901000.0,921449230.0,200485135.25,167340.0,136036000.0,191120920.0
2024-04-20,Low Sec,135959351.9,9247920.0,3014000.0,60736800.0,38520358.0,1196010.0,876000.0,3807600.0
2024-04-20,Null Sec,909832216.5,6864190.0,346616000.0,1629644110.0,137452895.7,686940.0,67984000.0,78297000.0
2024-04-20,Pochven,6922128.0,0.0,0.0,0.0,2147648.0,0.0,0.0,0.0
2024-04-20,Wormhole,164924410.7,25086591.0,1790000.0,18201360.0,62809914.1,5004803.0,544000.0,1033430.0
2024-04-21,High Sec,826839392.25,2541910.0,720475000.0,898987870.0,196534727.6,202000.0,139347000.0,167874340.0
2024-04-21,Low Sec,183073889.4,8835470.0,7882000.0,55783960.0,52369285.9,1013880.0,1780000.0,2032900.0
2024-04-21,Null Sec,1046064138.8,7205330.0,377851000.0,1378749460.0,161222213.5,725730.0,76489000.0,58604430.0
2024-04-21,Pochven,19639096.0,0.0,0.0,0.0,4551304.0,0.0,0.0,0.0
2024-04-21,Wormhole,155968351.0,25646241.0,2777000.0,13426130.0,55982499.5,4743955.0,241000.0,1189080.0
2024-04-22,High Sec,742005742.75,2101690.0,672999000.0,716393630.0,172635799.6,101800.0,133632000.0,156006740.0
2024-04-22,Low Sec,146212800.0,8885900.0,4010000.0,116254430.0,31106475.4,953340.0,775000.0,7432420.0
2024-04-22,Null Sec,957092242.4,7854300.0,377989000.0,1145531980.0,139166143.1,675390.0,92764000.0,51668940.0
2024-04-22,Pochven,25736528.0,0.0,0.0,0.0,5844512.0,0.0,0.0,0.0
2024-04-22,Wormhole,112595247.8,22915621.0,223000.0,12342470.0,39261137.6,4255928.0,34000.0,1098320.0
2024-04-23,High Sec,734243237.75,1954550.0,679689000.0,682799130.0,172727316.3,128630.0,127229000.0,143243580.0
2024-04-23,Low Sec,135724234.7,8507560.0,3091000.0,60882500.0,47254513.7,847780.0,479000.0,3537870.0
2024-04-23,Null Sec,975013834.95,7361850.0,379347000.0,1182999130.0,132889193.5,671260.0,76590000.0,52087460.0
2024-04-23,Pochven,11016344.0,0.0,0.0,0.0,4013496.0,0.0,0.0,0.0
2024-04-23,Wormhole,116715252.7,22368073.0,535000.0,4350690.0,47317644.8,4125871.0,143000.0,1068040.0
2024-04-24,High Sec,722692366.6,2221100.0,671818000.0,720067630.0,175116030.35,157140.0,121882000.0,157594170.0
2024-04-24,Low Sec,165642404.6,8788830.0,3648000.0,105868440.0,57773806.1,1087140.0,583000.0,5343320.0
2024-04-24,Null Sec,967688620.55,7044570.0,360362000.0,1248668650.0,122671226.3,650500.0,82965000.0,52422480.0
2024-04-24,Pochven,2861552.0,0.0,0.0,0.0,454528.0,0.0,0.0,0.0
2024-04-24,Wormhole,150748645.9,19137967.0,773000.0,13842410.0,54177429.3,3531522.0,182000.0,3756690.0
2024-04-25,High Sec,789982101.9,2494620.0,706431000.0,746624780.0,193506086.0,99300.0,128359000.0,149170080.0
2024-04-25,Low Sec,151038824.3,9407020.0,3583000.0,47228270.0,50821118.6,986310.0,728000.0,1309440.0
2024-04-25,Null Sec,851407962.15,6217820.0,370479000.0,1083164930.0,125087384.95,476680.0,69248000.0,43801430.0
2024-04-25,Pochven,2730112.0,0.0,0.0,0.0,594608.0,0.0,0.0,0.0
2024-04-25,Wormhole,142655061.2,21918935.0,257000.0,2140840.0,47462623.9,4126731.0,88000.0,448690.0
2024-04-26,High Sec,710437954.35,2110150.0,657916000.0,822761160.0,170410149.05,116170.0,117329000.0,164346090.0
2024-04-26,Low Sec,174875622.3,8969020.0,5359000.0,46999270.0,58226027.15,957360.0,659000.0,2984780.0
2024-04-26,Null Sec,986181659.1,8312260.0,356587000.0,1207282710.0,169078784.7,612500.0,74556000.0,66879030.0
2024-04-26,Pochven,5804888.0,0.0,0.0,0.0,2082368.0,0.0,0.0,0.0
2024-04-26,Wormhole,128652245.7,22908964.0,1358000.0,1030700.0,43299597.5,4470615.0,451000.0,135090.0
2024-04-27,High Sec,745294406.85,2707170.0,690859000.0,997238810.0,173248129.6,142990.0,125413000.0,196549580.0
2024-04-27,Low Sec,231090341.8,9067690.0,5140000.0,72158670.0,70053869.0,927630.0,1471000.0,11168550.0
2024-04-27,Null Sec,885742983.6,7316370.0,367934000.0,1804896650.0,139520081.0,686770.0,82911000.0,61938780.0
2024-04-27,Pochven,14044552.0,0.0,0.0,0.0,3013040.0,0.0,0.0,0.0
2024-04-27,Wormhole,140871025.5,23174459.0,230000.0,25834010.0,51118283.6,4637929.0,44000.0,1549740.0
2024-04-28,High Sec,903957898.45,2380560.0,718273000.0,785112350.0,213867393.2,151770.0,136100000.0,148887920.0
2024-04-28,Low Sec,144608971.25,9329980.0,5882000.0,47695260.0,51634830.0,1076020.0,833000.0,4348980.0
2024-04-28,Null Sec,991551690.8,7017170.0,413118000.0,1362092730.0,163176276.2,658020.0,84084000.0,56166770.0
2024-04-28,Pochven,19977152.0,0.0,0.0,0.0,5882936.0,0.0,0.0,0.0
2024-04-28,Wormhole,201136700.5,23989602.0,209000.0,29590130.0,63746006.6,4439531.0,32000.0,4870540.0
2024-04-29,High Sec,780729949.0,2520300.0,644947000.0,746853820.0,187255901.15,189610.0,132880000.0,138115460.0
2024-04-29,Low Sec,119107446.4,9022020.0,2063000.0,48871940.0,33456324.5,1005920.0,473000.0,1042540.0
2024-04-29,Null Sec,937226634.3,7107990.0,356239000.0,1189966210.0,161125973.2,675670.0,74913000.0,46278250.0
2024-04-29,Pochven,12433360.0,0.0,0.0,0.0,6376056.0,0.0,0.0,0.0
2024-04-29,Wormhole,165451500.9,21195933.0,1295000.0,6367360.0,55768069.6,4039423.0,394000.0,1127390.0
2024-04-30,High Sec,689915219.8,2264210.0,647623000.0,667045460.0,172038221.7,107580.0,126583000.0,155863290.0
2024-04-30,Low Sec,154121754.3,9000880.0,2132000.0,37841410.0,50393210.4,1051190.0,633000.0,4640620.0
2024-04-30,Null Sec,800014105.9,6729420.0,342188000.0,1201463300.0,122438278.0,665920.0,78238000.0,40013530.0
2024-04-30,Pochven,10297648.0,0.0,0.0,0.0,5247864.0,0.0,0.0,0.0
2024-04-30,Wormhole,121232107.3,20343702.0,1325000.0,13769220.0,44729765.0,4291625.0,386000.0,5368070.0
2024-05-01,High Sec,778533000.95,2091980.0,639052000.0,617808840.0,190996058.35,155810.0,121187000.0,126308200.0
2024-05-01,Low Sec,112506271.2,9217340.0,3148000.0,66648330.0,34887082.4,1030550.0,642000.0,6854680.0
2024-05-01,Null Sec,1001569348.5,7201040.0,324982000.0,1262491900.0,159667621.8,834320.0,67191000.0,45426730.0
2024-05-01,Pochven,12370888.0,0.0,0.0,0.0,4275512.0,0.0,0.0,0.0
2024-05-01,Wormhole,141328173.4,19904935.0,554000.0,13697100.0,49193166.3,3981952.0,91000.0,3466310.0
2024-05-02,High Sec,754315986.0,2013410.0,633903000.0,775669230.0,182164429.45,118080.0,119448000.0,155380590.0
2024-05-02,Low Sec,137353693.45,8368480.0,3324000.0,37366450.0,50026872.5,916150.0,1068000.0,2530300.0
2024-05-02,Null Sec,890926138.6,7276860.0,304741000.0,998393690.0,122555561.4,584910.0,66525000.0,42016350.0
2024-05-02,Pochven,10408832.0,0.0,0.0,0.0,5078464.0,0.0,0.0,0.0
2024-05-02,Wormhole,139580384.6,19077468.0,542000.0,8227630.0,54955351.0,3830875.0,135000.0,674850.0
2024-05-03,High Sec,749710912.6,2496150.0,647792000.0,847863360.0,179336863.05,155960.0,124794000.0,163982740.0
2024-05-03,Low Sec,147154342.4,7935080.0,3839000.0,51440080.0,57838812.8,964420.0,472000.0,2473350.0
2024-05-03,Null Sec,850257106.0,6573920.0,300055000.0,1003789150.0,156198982.7,685580.0,58858000.0,39336650.0
2024-05-03,Pochven,16148712.0,0.0,0.0,0.0,5196160.0,0.0,0.0,0.0
2024-05-03,Wormhole,148893853.3,20550490.0,406000.0,5051060.0,60876841.8,3920534.0,43000.0,2484290.0
2024-05-04,High Sec,814419267.55,2167910.0,694289000.0,995588640.0,204788579.8,130340.0,129904000.0,185002810.0
2024-05-04,Low Sec,128466211.5,9271880.0,1291000.0,31996280.0,38273499.6,956180.0,429000.0,1986750.0
2024-05-04,Null Sec,899988522.4,6254900.0,371259000.0,1517712550.0,131179962.4,625360.0,73962000.0,53493580.0
2024-05-04,Pochven,8962104.0,0.0,0.0,0.0,4801816.0,0.0,0.0,0.0
2024-05-04,Wormhole,170528589.9,22525859.0,1862000.0,22310130.0,53386173.9,4397007.0,434000.0,3175930.0
2024-05-05,High Sec,925151171.65,2326820.0,721543000.0,851671700.0,231221781.05,174210.0,126229000.0,171857760.0
2024-05-05,Low Sec,193565151.15,9333870.0,3349000.0,35175520.0,67149436.6,841200.0,864000.0,2099610.0
2024-05-05,Null Sec,1095427906.5,5591520.0,411494000.0,1364587520.0,156645140.4,638180.0,90935000.0,77288090.0
2024-05-05,Pochven,10062016.0,0.0,0.0,0.0,4018616.0,0.0,0.0,0.0
2024-05-05,Wormhole,172018299.3,24172715.0,6394000.0,25664070.0,52920488.8,4612227.0,1817000.0,778380.0
2024-05-06,High Sec,771563895.55,2083500.0,676683000.0,866012230.0,198786007.6,135290.0,129558000.0,157590200.0
2024-05-06,Low Sec,126725267.8,8562210.0,3135000.0,59776400.0,43364437.7,825170.0,605000.0,6157350.0
2024-05-06,Null Sec,1116581737.35,6019930.0,386429000.0,1154454890.0,166725502.5,567890.0,93888000.0,67632020.0
2024-05-06,Pochven,17152048.0,0.0,0.0,4095530.0,7994624.0,0.0,0.0,19140.0
2024-05-06,Wormhole,125457384.8,18340743.0,9735000.0,5588260.0,39888229.8,3594033.0,2689000.0,489490.0
2024-05-07,High Sec,767142955.15,2163020.0,693848000.0,860217800.0,190130536.45,156230.0,131384000.0,153453140.0
2024-05-07,Low Sec,136530738.1,9006310.0,3182000.0,35152040.0,51637162.9,1016460.0,593000.0,1443320.0
2024-05-07,Null Sec,1056411874.4,5582060.0,459835000.0,1226896480.0,151803835.15,527920.0,111407000.0,61324350.0
2024-05-07,Pochven,8048608.0,0.0,0.0,1946060.0,3113744.0,0.0,0.0,9560.0
2024-05-07,Wormhole,159396244.4,19121288.0,329000.0,7280480.0,59460393.4,3914209.0,79000.0,1414920.0
2024-05-08,High Sec,783739238.2,2386000.0,683625000.0,807384210.0,197065772.4,106460.0,135571000.0,165430280.0
2024-05-08,Low Sec,159180906.0,8939820.0,1766000.0,52371910.0,41994989.45,991950.0,326000.0,2166030.0
2024-05-08,Null Sec,929210372.7,6140410.0,395012000.0,1107021710.0,136955292.8,607100.0,96428000.0,52873860.0
2024-05-08,Pochven,6538296.0,0.0,0.0,0.0,3887968.0,0.0,0.0,0.0
2024-05-08,Wormhole,129197020.6,23101081.0,411000.0,6672110.0,48399696.5,4770853.0,127000.0,2687390.0
2024-05-09,High Sec,847726599.4,2185720.0,714265000.0,741151800.0,217993520.2,116220.0,130350000.0,131241380.0
2024-05-09,Low Sec,158806709.25,8767940.0,1605000.0,65058730.0,59167623.4,951040.0,342000.0,2942350.0
2024-05-09,Null Sec,922395449.6,6507160.0,428612000.0,818800960.0,124471091.0,683900.0,101378000.0,35610260.0
2024-05-09,Pochven,6244312.0,0.0,0.0,0.0,3295520.0,0.0,0.0,0.0
2024-05-09,Wormhole,139055500.2,22052947.0,1715000.0,15135160.0,49686958.1,4130640.0,319000.0,3643060.0
2024-05-10,High Sec,764891830.45,2659390.0,719352000.0,977191920.0,178251492.85,125080.0,130225000.0,191144980.0
2024-05-10,Low Sec,151661018.55,8221950.0,2197000.0,45200810.0,48767546.7,837960.0,749000.0,7836550.0
2024-05-10,Null Sec,949988023.0,6787710.0,373236000.0,1128664520.0,160649161.3,700120.0,86825000.0,53198720.0
2024-05-10,Pochven,18228192.0,0.0,0.0,0.0,7972976.0,0.0,0.0,0.0
2024-05-10,Wormhole,143325422.9,20537134.0,4769000.0,3046940.0,48746929.4,3989250.0,962000.0,789110.0
2024-05-11,High Sec,779152306.55,2523410.0,709682000.0,966242370.0,184062206.55,178490.0,126576000.0,185712240.0
2024-05-11,Low Sec,165976889.7,8795550.0,4919000.0,43500060.0,60943082.4,870970.0,1294000.0,4296490.0
2024-05-11,Null Sec,936476753.0,7206020.0,411502000.0,1426999060.0,142439412.1,654260.0,92869000.0,59407340.0
2024-05-11,Pochven,13446384.0,0.0,0.0,0.0,7507608.0,0.0,0.0,0.0
2024-05-11,Wormhole,156867543.1,22049196.0,1776000.0,9619420.0,48068367.5,4221384.0,554000.0,2042320.0
2024-05-12,High Sec,872303198.6,2311670.0,706365000.0,913019520.0,219023806.1,105310.0,130975000.0,167157830.0
2024-05-12,Low Sec,161798687.3,8454310.0,4671000.0,39336930.0,39798353.4,810020.0,1313000.0,4549100.0
2024-05-12,Null Sec,948022850.1,6495270.0,391099000.0,1129229560.0,132756602.7,574820.0,87462000.0,42462780.0
2024-05-12,Pochven,15234704.0,0.0,0.0,0.0,6036256.0,0.0,0.0,0.0
2024-05-12,Wormhole,136198993.0,22173336.0,867000.0,12093640.0,37200666.2,4348700.0,296000.0,2223090.0
2024-05-13,High Sec,760907390.55,2308090.0,672215000.0,685734500.0,183345579.25,98100.0,127253000.0,132719590.0
2024-05-13,Low Sec,134538752.4,7960140.0,3490000.0,30433200.0,23563729.9,911000.0,839000.0,1591860.0
2024-05-13,Null Sec,1005217263.1,7155050.0,425197000.0,1088730780.0,145428279.3,543260.0,99453000.0,52329750.0
2024-05-13,Pochven,9794656.0,0.0,0.0,0.0,7477080.0,0.0,0.0,0.0
2024-05-13,Wormhole,127493263.0,18190184.0,232000.0,5752440.0,37539169.1,3504536.0,59000.0,1244520.0
2024-05-14,High Sec,783282899.85,2529010.0,678504000.0,742079110.0,183614103.1,191050.0,114425000.0,178845330.0
2024-05-14,Low Sec,171219642.6,8134580.0,3869000.0,28627720.0,68146425.0,984830.0,982000.0,3757720.0
2024-05-14,Null Sec,890023792.15,6416410.0,378997000.0,1114379480.0,132972006.2,490400.0,95603000.0,42381280.0
2024-05-14,Pochven,18921696.0,0.0,0.0,0.0,7717528.0,0.0,0.0,0.0
2024-05-14,Wormhole,134879708.6,23436096.0,3341000.0,232470.0,41956780.5,4797449.0,587000.0,61440.0
2024-05-15,High Sec,770448142.35,2148770.0,683215000.0,651717820.0,185077445.15,134590.0,118455000.0,133936040.0
2024-05-15,Low Sec,120837124.2,8129970.0,3419000.0,40503860.0,43669699.2,748470.0,695000.0,1755940.0
2024-05-15,Null Sec,926978653.4,6597980.0,365369000.0,947532850.0,121813279.3,659450.0,81121000.0,36212900.0
2024-05-15,Pochven,15664984.0,0.0,0.0,0.0,8489048.0,0.0,0.0,0.0
2024-05-15,Wormhole,151312934.4,21298701.0,698000.0,4584120.0,54788761.4,3848501.0,181000.0,1109630.0
2024-05-16,High Sec,756515897.5,2294100.0,725478000.0,702430150.0,180395105.65,166430.0,126731000.0,136237700.0
2024-05-16,Low Sec,128935548.1,8387330.0,9686000.0,46536660.0,50857558.4,936300.0,2255000.0,6590270.0
2024-05-16,Null Sec,872750990.2,7405800.0,422670000.0,1038664760.0,107442392.1,570370.0,82690000.0,34646810.0
2024-05-16,Pochven,19015504.0,0.0,0.0,0.0,9533072.0,0.0,0.0,0.0
2024-05-16,Wormhole,101850188.7,21642078.0,1073000.0,19520990.0,33840436.4,4011499.0,241000.0,1422050.0
2024-05-17,High Sec,773654968.2,2308590.0,685227000.0,898041250.0,181805000.8,145160.0,127047000.0,169408250.0
2024-05-17,Low Sec,128034024.8,8163580.0,6236000.0,56237260.0,47084352.8,827920.0,1551000.0,5604890.0
2024-05-17,Null Sec,864322394.4,6205590.0,324376000.0,1180825060.0,135792858.4,489990.0,73940000.0,36565800.0
2024-05-17,Pochven,8148224.0,0.0,0.0,0.0,3956664.0,0.0,0.0,0.0
2024-05-17,Wormhole,118455354.05,22884428.0,258000.0,9147230.0,42923788.35,4631643.0,38000.0,325970.0
2024-05-18,High Sec,850018264.85,2362130.0,718946000.0,1098446730.0,205612590.2,143150.0,135152000.0,186112960.0
2024-05-18,Low Sec,94950398.45,8315830.0,16708000.0,65854480.0,29087577.6,977070.0,1893000.0,7212050.0
2024-05-18,Null Sec,952253600.85,6005310.0,358765000.0,1528295450.0,144375590.2,544250.0,69962000.0,49534670.0
2024-05-18,Pochven,9315184.0,0.0,0.0,4562760.0,5307456.0,0.0,0.0,28350.0
2024-05-18,Wormhole,124680315.1,22004428.0,644000.0,8661150.0,41929235.5,4480991.0,139000.0,530120.0
2024-05-19,High Sec,955846433.0,2070160.0,702525000.0,868132550.0,229248511.6,108040.0,136915000.0,157123940.0
2024-05-19,Low Sec,163040430.9,8633790.0,4159000.0,26040640.0,39489293.3,1029730.0,644000.0,2103870.0
2024-05-19,Null Sec,1028946594.1,7071520.0,422926000.0,1211670590.0,140083253.8,649190.0,91518000.0,48643640.0
2024-05-19,Pochven,9606048.0,0.0,0.0,0.0,4341664.0,0.0,0.0,0.0
2024-05-19,Wormhole,133845878.8,25595324.0,1075000.0,5544210.0,42324191.8,4807551.0,227000.0,405590.0
2024-05-20,High Sec,801733530.7,2056170.0,683312000.0,862368940.0,181142007.7,128950.0,140907000.0,169257320.0
2024-05-20,Low Sec,126425286.8,9262050.0,2131000.0,51380310.0,36859298.2,1006740.0,633000.0,5261440.0
2024-05-20,Null Sec,996037383.3,6815800.0,386240000.0,1124396410.0,143715310.3,563190.0,77356000.0,39504900.0
2024-05-20,Pochven,12139824.0,0.0,0.0,0.0,6009944.0,0.0,0.0,0.0
2024-05-20,Wormhole,114178455.0,23059766.0,1435000.0,7850290.0,39596401.9,4782398.0,89000.0,1247910.0
2024-05-21,High Sec,798999397.8,1952770.0,653003000.0,773222410.0,182592275.95,123640.0,129675000.0,145205480.0
2024-05-21,Low Sec,92653345.8,8679490.0,4916000.0,86827000.0,33107027.2,958700.0,1511000.0,2805170.0
2024-05-21,Null Sec,813953237.65,7288860.0,326042000.0,912155520.0,118886128.8,665910.0,85830000.0,35869910.0
2024-05-21,Pochven,18868632.0,0.0,0.0,0.0,6160864.0,0.0,0.0,0.0
2024-05-21,Wormhole,117110794.5,20328978.0,1114000.0,8184690.0,37738838.7,4011413.0,55000.0,2916150.0
2024-05-22,High Sec,844943295.5,2107880.0,747331000.0,732089000.0,188878043.55,119160.0,136030000.0,155016620.0
2024-05-22,Low Sec,89962167.35,8539320.0,2807000.0,74759300.0,32615724.6,948320.0,386000.0,4667310.0
2024-05-22,Null Sec,831762569.9,6627250.0,339360000.0,1123102750.0,126427648.1,556770.0,73927000.0,33468540.0
2024-05-22,Pochven,9339768.0,0.0,0.0,0.0,3771016.0,0.0,0.0,0.0
2024-05-22,Wormhole,122365232.7,21261904.0,169000.0,5957830.0,40178361.6,3934351.0,34000.0,2558380.0
2024-05-23,High Sec,887056214.3,2331050.0,703123000.0,707522610.0,211428522.85,137260.0,130363000.0,140109570.0
2024-05-23,Low Sec,129909671.65,8611760.0,2086000.0,104916730.0,45355685.9,1026710.0,520000.0,8731270.0
2024-05-23,Null Sec,873552233.1,7388640.0,371322000.0,1090969340.0,131971574.5,555300.0,72606000.0,38591780.0
2024-05-23,Pochven,8176496.0,0.0,0.0,0.0,3777320.0,0.0,0.0,0.0
2024-05-23,Wormhole,113267550.75,21615830.0,89000.0,8400730.0,32772252.9,4070212.0,35000.0,919350.0
2024-05-24,High Sec,894008487.3,2399010.0,658502000.0,843236000.0,214849235.05,156530.0,125691000.0,160038360.0
2024-05-24,Low Sec,118406664.05,8480210.0,2530000.0,106172040.0,40265724.5,998200.0,638000.0,8024250.0
2024-05-24,Null Sec,905290032.5,5866850.0,427379000.0,1396790170.0,146556832.1,469940.0,88531000.0,33041970.0
2024-05-24,Pochven,12395136.0,0.0,0.0,0.0,5343040.0,0.0,0.0,0.0
2024-05-24,Wormhole,106977677.8,22007379.0,331000.0,5119140.0,38788756.4,3908254.0,36000.0,802280.0
2024-05-25,High Sec,917125674.3,1980360.0,701746000.0,963162730.0,224967047.85,145800.0,142608000.0,161622620.0
2024-05-25,Low Sec,112126838.95,9231610.0,10264000.0,95112630.0,29740866.4,912090.0,1554000.0,3713010.0
2024-05-25,Null Sec,957158679.3,5649440.0,365495000.0,1669808220.0,137597841.5,402050.0,84590000.0,98618900.0
2024-05-25,Pochven,14917136.0,0.0,0.0,0.0,3771152.0,0.0,0.0,0.0
2024-05-25,Wormhole,125354766.3,24208322.0,2550000.0,4864890.0,35118386.4,4347910.0,849000.0,1257320.0
2024-05-26,High Sec,1012458586.85,2487630.0,730138000.0,931644880.0,252109523.8,151320.0,148162000.0,141659760.0
2024-05-26,Low Sec,129652589.9,8953450.0,4104000.0,45873970.0,33221120.4,919710.0,530000.0,908130.0
2024-05-26,Null Sec,1012438445.8,5793480.0,458974000.0,1306184190.0,142844666.4,429460.0,102956000.0,78018660.0
2024-05-26,Pochven,8991752.0,0.0,0.0,0.0,1889192.0,0.0,0.0,0.0
2024-05-26,Wormhole,124228518.8,26915401.0,2164000.0,7366660.0,37452522.9,5129993.0,295000.0,1432210.0
2024-05-27,High Sec,914908221.55,2216470.0,694244000.0,826754240.0,210803268.5,141160.0,130262000.0,120726210.0
2024-05-27,Low Sec,123967314.95,8955610.0,2647000.0,42560590.0,39834987.6,1036690.0,615000.0,5292270.0
2024-05-27,Null Sec,1084021342.6,7243190.0,438759000.0,1076605700.0,159411593.2,527290.0,93138000.0,43467780.0
2024-05-27,Pochven,20361896.0,0.0,0.0,0.0,7885600.0,0.0,0.0,0.0
2024-05-27,Wormhole,127079374.0,23784456.0,555000.0,11042840.0,40228356.9,4765938.0,168000.0,3256170.0
2024-05-28,High Sec,764370896.25,2383820.0,651845000.0,742373750.0,182120375.5,184490.0,129732000.0,127696300.0
2024-05-28,Low Sec,106142249.65,8542450.0,3562000.0,51196760.0,39366602.8,1073960.0,897000.0,2283300.0
2024-05-28,Null Sec,960078420.9,6339550.0,332113000.0,1124794240.0,133449551.9,422150.0,79931000.0,42236940.0
2024-05-28,Pochven,10934760.0,0.0,0.0,0.0,5966560.0,0.0,0.0,0.0
2024-05-28,Wormhole,121211203.9,23394148.0,494000.0,14218250.0,41879425.3,4468974.0,153000.0,4816730.0
2024-05-29,High Sec,849534252.65,2394580.0,643121000.0,784990900.0,201808992.0,146950.0,122880000.0,137716320.0
2024-05-29,Low Sec,103955025.9,8907640.0,5044000.0,73492190.0,29275054.3,921300.0,1446000.0,4834130.0
2024-05-29,Null Sec,1000398748.1,6269990.0,372652000.0,1090181960.0,144985565.4,435440.0,77771000.0,73271060.0
2024-05-29,Pochven,10469616.0,0.0,0.0,0.0,4503080.0,0.0,0.0,0.0
2024-05-29,Wormhole,120837780.0,23302006.0,360000.0,5660210.0,32135238.7,4308757.0,111000.0,1866060.0
2024-05-30,High Sec,857528339.05,2181480.0,660461000.0,656274940.0,211040077.1,136900.0,131012000.0,128492910.0
2024-05-30,Low Sec,76610250.65,9109160.0,5115000.0,47331090.0,23773091.05,1011050.0,1563000.0,4268990.0
2024-05-30,Null Sec,1019692464.9,6047510.0,347114000.0,996650260.0,139889626.6,410750.0,78240000.0,46237660.0
2024-05-30,Pochven,6638184.0,0.0,0.0,0.0,2014304.0,0.0,0.0,0.0
2024-05-30,Wormhole,88984350.1,25572151.0,1155000.0,2316040.0,24498223.0,5084974.0,280000.0,854700.0
2024-05-31,High Sec,824516276.75,2471390.0,678254000.0,726969100.0,200874413.8,165030.0,140586000.0,128829000.0
2024-05-31,Low Sec,130744693.0,8530080.0,2932000.0,51591040.0,33563788.6,918600.0,920000.0,4902830.0
2024-05-31,Null Sec,947127231.4,6150040.0,307781000.0,1087925180.0,135494557.4,483120.0,72844000.0,63184300.0
2024-05-31,Pochven,6432560.0,0.0,0.0,0.0,2841520.0,0.0,0.0,0.0
2024-05-31,Wormhole,121482798.1,24068095.0,1053000.0,4538780.0,39496143.1,4917854.0,140000.0,674810.0
2024-06-01,High Sec,885199657.9,2283480.0,617894000.0,1052439200.0,223917344.2,75540.0,135065000.0,166070020.0
2024-06-01,Low Sec,121918806.45,9246850.0,5807000.0,67339580.0,38308408.6,906650.0,1574000.0,4163250.0
2024-06-01,Null Sec,866041792.7,6511770.0,321835000.0,1401984690.0,139680306.1,605160.0,73263000.0,70474040.0
2024-06-01,Pochven,13017536.0,0.0,0.0,0.0,6122800.0,0.0,0.0,0.0
2024-06-01,Wormhole,157564459.9,28078134.0,937000.0,5209030.0,43840711.7,5516151.0,210000.0,375140.0
2024-06-02,High Sec,981203604.4,2546710.0,647479000.0,796131220.0,246795198.15,142570.0,133504000.0,139488720.0
2024-06-02,Low Sec,120967510.75,9036540.0,4944000.0,52862500.0,35463304.6,963200.0,1093000.0,2711750.0
2024-06-02,Null Sec,1070784426.8,7415060.0,444675000.0,1163353670.0,159536670.3,749740.0,86602000.0,76209470.0
2024-06-02,Pochven,6829240.0,0.0,0.0,0.0,2500528.0,0.0,0.0,0.0
2024-06-02,Wormhole,143960336.1,28491990.0,564000.0,10491400.0,38679352.7,6047843.0,179000.0,2176240.0
2024-06-03,High Sec,781453567.7,2173870.0,636709000.0,748552440.0,192056675.4,170690.0,124903000.0,114048590.0
2024-06-03,Low Sec,102454406.6,8974430.0,3536000.0,76826460.0,33407960.8,1016650.0,704000.0,2449970.0
2024-06-03,Null Sec,1024036845.8,6733660.0,391484000.0,911512930.0,149926751.4,677650.0,71037000.0,58444750.0
2024-06-03,Pochven,6251240.0,0.0,0.0,0.0,3126624.0,0.0,0.0,0.0
2024-06-03,Wormhole,110543443.8,25887316.0,1112000.0,11387640.0,37618045.9,4943606.0,244000.0,291550.0
2024-06-04,High Sec,819101873.85,1951050.0,640496000.0,795772520.0,204184421.55,99780.0,132925000.0,130015970.0
2024-06-04,Low Sec,108732889.65,8986040.0,2361000.0,32446610.0,42886721.2,1106380.0,543000.0,1324290.0
2024-06-04,Null Sec,944610502.3,5850190.0,374688000.0,1252368930.0,134589579.1,485810.0,89244000.0,84386330.0
2024-06-04,Pochven,5759080.0,0.0,0.0,0.0,2985352.0,0.0,0.0,0.0
2024-06-04,Wormhole,115935959.8,24878628.0,943000.0,3227720.0,37143306.1,5229962.0,172000.0,81750.0
2024-06-05,High Sec,815021418.95,1934850.0,650337000.0,756171240.0,198502992.0,135250.0,122958000.0,145476020.0
2024-06-05,Low Sec,112663363.4,9226580.0,3776000.0,51786480.0,33858526.4,1094230.0,1045000.0,2682560.0
